Status,Country,ReactorCode,Reactor Name,Type,Grid Connection,Online,Commercial operation,Shutdown,Offline,Latitude,Longitude,Link1,Link2,Link3,Power from Nuclear
Operational,South Korea,KR-14,HANUL-4,PWR,12/1/1998,"December, 1998",12/1/1999,,None (Currently operational),37.09278,129.38361,https://en.wikipedia.org/wiki/Hanul_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-g-n/south-korea.aspx,,0.23
Operational,South Korea,KR-19,HANUL-5,PWR,12/1/2003,"December, 2003",7/1/2004,,None (Currently operational),37.09278,129.38361,https://en.wikipedia.org/wiki/Hanul_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-g-n/south-korea.aspx,,0.23
Operational,South Korea,KR-20,HANUL-6,PWR,1/1/2005,"January, 2005",4/1/2005,,None (Currently operational),37.09278,129.38361,https://en.wikipedia.org/wiki/Hanul_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-g-n/south-korea.aspx,,0.23
Shut Down,South Korea,KR-3,WOLSONG-1, PHWR,12/1/1982,"December, 1982",4/1/1983,12/1/2019,"December, 2019",35.71667,129.47778,https://en.wikipedia.org/wiki/Wolseong_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-g-n/south-korea.aspx,,0.23
Shut Down,Lithuania,LT-46,IGNALINA-1, LWGR,12/1/1983,"December, 1983",5/1/1985,12/1/2004,"December, 2004",55.60444,26.56,https://en.wikipedia.org/wiki/Ignalina_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-g-n/LITHUANIA.aspx,,0
Shut Down,Lithuania,LT-47,IGNALINA-2, LWGR,8/1/1987,"August, 1987",12/1/1987,12/1/2009,"December, 2009",55.60444,26.56,https://en.wikipedia.org/wiki/Ignalina_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-g-n/LITHUANIA.aspx,,0
Operational,Mexico,MX-1,LAGUNA VERDE-1,BWR,4/1/1989,"April, 1989",7/1/1990,,None (Currently operational),19.72083,-96.40639,https://en.wikipedia.org/wiki/Laguna_Verde_Nuclear_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-g-n/MEXICO.aspx,,0.03
Operational,Mexico,MX-2,LAGUNA VERDE-2,BWR,11/1/1994,"November, 1994",4/1/1995,,None (Currently operational),19.72083,-96.40639,https://en.wikipedia.org/wiki/Laguna_Verde_Nuclear_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-g-n/MEXICO.aspx,,0.03
Operational,Russia,RU-59,ROSTOV-1,PWR,3/1/2001,"March, 2001",12/1/2001,,None (Currently operational),47.5993417,42.3718778,https://en.wikipedia.org/wiki/Rostov_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-62,ROSTOV-2,PWR,3/1/2010,"March, 2010",12/1/2010,,None (Currently operational),47.5993417,42.3718778,https://en.wikipedia.org/wiki/Rostov_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-63,ROSTOV-3,PWR,12/1/2014,"December, 2014",9/1/2015,,None (Currently operational),47.5993417,42.3718778,https://en.wikipedia.org/wiki/Rostov_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-64,ROSTOV-4,PWR,2/1/2018,"February, 2018",9/1/2018,,None (Currently operational),47.5993417,42.3718778,https://en.wikipedia.org/wiki/Rostov_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-11,NOVOVORONEZH-4,PWR,12/1/1972,"December, 1972",3/1/1973,,None (Currently operational),51.275,39.2,https://en.wikipedia.org/wiki/Novovoronezh_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-20,NOVOVORONEZH-5,PWR,5/1/1980,"May, 1980",2/1/1981,,None (Currently operational),51.275,39.2,https://en.wikipedia.org/wiki/Novovoronezh_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-161,NOVOVORONEZH 2-1,PWR,8/1/2016,"August, 2016",2/1/2017,,None (Currently operational),51.275,39.2,https://en.wikipedia.org/wiki/Novovoronezh_Nuclear_Power_Plant_II,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-162,NOVOVORONEZH 2-2,PWR,5/1/2019,"May, 2019",10/1/2019,,None (Currently operational),51.275,39.2,https://en.wikipedia.org/wiki/Novovoronezh_Nuclear_Power_Plant_II,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-17,KURSK-1,LWGR,12/1/1976,"December, 1976",10/1/1977,,None (Currently operational),51.675,35.60556,https://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-22,KURSK-2,LWGR,1/1/1979,"January, 1979",8/1/1979,,None (Currently operational),51.675,35.60556,https://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-38,KURSK-3,LWGR,10/1/1983,"October, 1983",3/1/1984,,None (Currently operational),51.675,35.60556,https://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-39,KURSK-4,LWGR,12/1/1985,"December, 1985",2/1/1986,,None (Currently operational),51.675,35.60556,https://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-96,BALAKOVO-1,PWR,12/1/1985,"December, 1985",5/1/1986,,None (Currently operational),52.09111,47.95528,https://en.wikipedia.org/wiki/Balakovo_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-97,BALAKOVO-2,PWR,10/1/1987,"October, 1987",1/1/1988,,None (Currently operational),52.09111,47.95528,https://en.wikipedia.org/wiki/Balakovo_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-98,BALAKOVO-3,PWR,12/1/1988,"December, 1988",4/1/1989,,None (Currently operational),52.09111,47.95528,https://en.wikipedia.org/wiki/Balakovo_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-99,BALAKOVO-4,PWR,4/1/1993,"April, 1993",12/1/1993,,None (Currently operational),52.09111,47.95528,https://en.wikipedia.org/wiki/Balakovo_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-23,SMOLENSK-1,LWGR,12/1/1982,"December, 1982",9/1/1983,,None (Currently operational),54.1691611,33.2466361,https://en.wikipedia.org/wiki/Smolensk_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-24,SMOLENSK-2,LWGR,5/1/1985,"May, 1985",7/1/1985,,None (Currently operational),54.1691611,33.2466361,https://en.wikipedia.org/wiki/Smolensk_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-67,SMOLENSK-3,LWGR,1/1/1990,"January, 1990",10/1/1990,,None (Currently operational),54.1691611,33.2466361,https://en.wikipedia.org/wiki/Smolensk_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-21,BELOYARSK-3,FBR,4/1/1980,"April, 1980",11/1/1981,,None (Currently operational),56.84167,61.3225,https://en.wikipedia.org/wiki/Beloyarsk_Nuclear_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-116,BELOYARSK-4,FBR,12/1/2015,"December, 2015",10/1/2016,,None (Currently operational),56.84167,61.3225,https://en.wikipedia.org/wiki/Beloyarsk_Nuclear_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-30,KALININ-1,PWR,5/1/1984,"May, 1984",6/1/1985,,None (Currently operational),57.90556,35.06028,https://en.wikipedia.org/wiki/Kalinin_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-31,KALININ-2,PWR,12/1/1986,"December, 1986",3/1/1987,,None (Currently operational),57.90556,35.06028,https://en.wikipedia.org/wiki/Kalinin_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-36,KALININ-3,PWR,12/1/2004,"December, 2004",11/1/2005,,None (Currently operational),57.90556,35.06028,https://en.wikipedia.org/wiki/Kalinin_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-37,KALININ-4,PWR,11/1/2011,"November, 2011",12/1/2012,,None (Currently operational),57.90556,35.06028,https://en.wikipedia.org/wiki/Kalinin_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-16,LENINGRAD-2,LWGR,7/1/1975,"July, 1975",2/1/1976,,None (Currently operational),59.84722,29.04361,https://en.wikipedia.org/wiki/Leningrad_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-34,LENINGRAD-3,LWGR,12/1/1979,"December, 1979",6/1/1980,,None (Currently operational),59.84722,29.04361,https://en.wikipedia.org/wiki/Leningrad_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-35,LENINGRAD-4,LWGR,2/1/1981,"February, 1981",8/1/1981,,None (Currently operational),59.84722,29.04361,https://en.wikipedia.org/wiki/Leningrad_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-163,LENINGRAD 2-1,PWR,3/1/2018,"March, 2018",10/1/2018,,None (Currently operational),59.84722,29.04361,https://en.wikipedia.org/wiki/Leningrad_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-12,KOLA-1,PWR,6/1/1973,"June, 1973",12/1/1973,,None (Currently operational),67.467,32.467,https://en.wikipedia.org/wiki/Kola_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-13,KOLA-2,PWR,12/1/1974,"December, 1974",2/1/1975,,None (Currently operational),67.467,32.467,https://en.wikipedia.org/wiki/Kola_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-32,KOLA-3,PWR,3/1/1981,"March, 1981",12/1/1982,,None (Currently operational),67.467,32.467,https://en.wikipedia.org/wiki/Kola_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-33,KOLA-4,PWR,10/1/1984,"October, 1984",12/1/1984,,None (Currently operational),67.467,32.467,https://en.wikipedia.org/wiki/Kola_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-142,BILIBINO-2,LWGR,12/1/1974,"December, 1974",2/1/1975,,None (Currently operational),68.05028,166.53861,https://en.wikipedia.org/wiki/Bilibino_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-143,BILIBINO-3,LWGR,12/1/1975,"December, 1975",2/1/1976,,None (Currently operational),68.05028,166.53861,https://en.wikipedia.org/wiki/Bilibino_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Russia,RU-144,BILIBINO-4,LWGR,12/1/1976,"December, 1976",1/1/1977,,None (Currently operational),68.05028,166.53861,https://en.wikipedia.org/wiki/Bilibino_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Shut Down,Russia,RU-3,BELOYARSK-1, LWGR,4/1/1964,"April, 1964",4/1/1964,1/1/1983,"January, 1983",56.84167,61.3225,https://en.wikipedia.org/wiki/Beloyarsk_Nuclear_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Shut Down,Russia,RU-6,BELOYARSK-2, LWGR,12/1/1967,"December, 1967",12/1/1969,1/1/1990,"January, 1990",56.84167,61.3225,https://en.wikipedia.org/wiki/Beloyarsk_Nuclear_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Shut Down,Russia,RU-141,BILIBINO-1, LWGR,1/1/1974,"January, 1974",4/1/1974,1/1/2019,"January, 2019",68.05028,166.53861,https://en.wikipedia.org/wiki/Bilibino_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Shut Down,Russia,RU-15,LENINGRAD-1, LWGR,12/1/1973,"December, 1973",11/1/1974,12/1/2018,"December, 2018",59.84722,29.04361,https://en.wikipedia.org/wiki/Leningrad_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Shut Down,Russia,RU-4,NOVOVORONEZH-1, PWR,9/1/1964,"September, 1964",12/1/1964,2/1/1988,"February, 1988",51.275,39.2,https://en.wikipedia.org/wiki/Novovoronezh_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Shut Down,Russia,RU-8,NOVOVORONEZH-2, PWR,12/1/1969,"December, 1969",4/1/1970,8/1/1990,"August, 1990",51.275,39.2,https://en.wikipedia.org/wiki/Novovoronezh_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Shut Down,Russia,RU-9,NOVOVORONEZH-3, PWR,12/1/1971,"December, 1971",6/1/1972,12/1/2016,"December, 2016",51.275,39.2,https://en.wikipedia.org/wiki/Novovoronezh_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/russia-nuclear-power.aspx,,0.19
Operational,Spain,ES-11,TRILLO-1,PWR,5/1/1988,"May, 1988",8/1/1988,,None (Currently operational),40.70111,-2.62194,https://en.wikipedia.org/wiki/Trillo_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SPAIN.aspx,,0.21
Operational,Spain,ES-16,VANDELLOS-2,PWR,12/1/1987,"December, 1987",3/1/1988,,None (Currently operational),40.951389,0.866667,https://en.wikipedia.org/wiki/Vandell%25C3%25B2s_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SPAIN.aspx,,0.21
Shut Down,Spain,ES-1,JOSE CABRERA-1, PWR,7/1/1968,"July, 1968",8/1/1969,4/1/2006,"April, 2006",40.349167,-2.884444,https://en.wikipedia.org/wiki/Jos%25C3%25A9_Cabrera_Nuclear_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SPAIN.aspx,,0.21
Shut Down,Spain,ES-3,VANDELLOS-1, GCR,5/1/1972,"May, 1972",8/1/1972,7/1/1990,"July, 1990",40.951389,0.866667,https://en.wikipedia.org/wiki/Vandell%25C3%25B2s_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SPAIN.aspx,,0.21
Shut Down,Spain,ES-2,SANTA MARIA DE GARONA, BWR,3/1/1971,"March, 1971",5/1/1971,8/1/2017,"August, 2017",42.7753,-3.207292,https://en.wikipedia.org/wiki/Santa_Mar%25C3%25ADa_de_Garo%25C3%25B1a_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SPAIN.aspx,,0.21
Operational,Sweden,SE-12,OSKARSHAMN-3,BWR,3/1/1985,"March, 1985",8/1/1985,,None (Currently operational),57.41556,16.67111,https://en.wikipedia.org/wiki/Oskarshamn_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SWEDEN.aspx,,0.42
Shut Down,Sweden,SE-6,BARSEBACK-1, BWR,5/1/1975,"May, 1975",7/1/1975,11/1/1999,"November, 1999",55.744444,12.920833,https://en.wikipedia.org/wiki/Barseb%25C3%25A4ck_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SWEDEN.aspx,,0.42
Shut Down,Sweden,SE-8,BARSEBACK-2, BWR,3/1/1977,"March, 1977",7/1/1977,5/1/2005,"May, 2005",55.744444,12.920833,https://en.wikipedia.org/wiki/Barseb%25C3%25A4ck_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SWEDEN.aspx,,0.42
Shut Down,Sweden,SE-2,OSKARSHAMN-1, BWR,8/1/1971,"August, 1971",2/1/1972,6/1/2017,"June, 2017",57.41556,16.67111,https://en.wikipedia.org/wiki/Oskarshamn_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SWEDEN.aspx,,0.42
Shut Down,Sweden,SE-3,OSKARSHAMN-2, BWR,10/1/1974,"October, 1974",1/1/1975,12/1/2016,"December, 2016",57.41556,16.67111,https://en.wikipedia.org/wiki/Oskarshamn_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SWEDEN.aspx,,0.42
Shut Down,Sweden,SE-1,AGESTA, PHWR,5/1/1964,"May, 1964",5/1/1964,6/1/1974,"June, 1974",59.206022,18.082872,https://en.wikipedia.org/wiki/%25C3%2585gesta_Nuclear_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SWEDEN.aspx,,0.42
Operational,Switzerland,CH-1,BEZNAU-1,PWR,7/1/1969,"July, 1969",12/1/1969,,None (Currently operational),47.552107,8.228492,https://en.wikipedia.org/wiki/Beznau_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SWITZERLAND.aspx,,0.32
Operational,Switzerland,CH-3,BEZNAU-2,PWR,10/1/1971,"October, 1971",3/1/1972,,None (Currently operational),47.552107,8.228492,https://en.wikipedia.org/wiki/Beznau_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SWITZERLAND.aspx,,0.32
Operational,Switzerland,CH-5,LEIBSTADT,BWR,5/1/1984,"May, 1984",12/1/1984,,None (Currently operational),47.60306,8.18472,https://en.wikipedia.org/wiki/Leibstadt_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SWITZERLAND.aspx,,0.32
Shut Down,Switzerland,CH-8,LUCENS, HWGCR,1/1/1968,"January, 1968",,1/1/1969,"January, 1969",46.6928222,6.8268917,https://en.wikipedia.org/wiki/Lucens_reactor,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SWITZERLAND.aspx,,0.32
Shut Down,Switzerland,CH-2,MUEHLEBERG, BWR,7/1/1971,"July, 1971",11/1/1972,12/1/2019,"December, 2019",46.968889,7.268056,https://en.wikipedia.org/wiki/M%25C3%25BChleberg_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-o-s/SWITZERLAND.aspx,,0.32
Operational,United Kingdom,GB-20A,HEYSHAM A-1,GCR,7/1/1983,"July, 1983",4/1/1989,,None (Currently operational),54.02889,-2.91611,https://en.wikipedia.org/wiki/Heysham_nuclear_power_station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Operational,United Kingdom,GB-20B,HEYSHAM A-2,GCR,10/1/1984,"October, 1984",4/1/1989,,None (Currently operational),54.02889,-2.91611,https://en.wikipedia.org/wiki/Heysham_nuclear_power_station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Operational,United Kingdom,GB-22A,HEYSHAM B-1,GCR,7/1/1988,"July, 1988",4/1/1989,,None (Currently operational),54.02889,-2.91611,https://en.wikipedia.org/wiki/Heysham_nuclear_power_station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Operational,United Kingdom,GB-22B,HEYSHAM B-2,GCR,11/1/1988,"November, 1988",4/1/1989,,None (Currently operational),54.02889,-2.91611,https://en.wikipedia.org/wiki/Heysham_nuclear_power_station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Shut Down,United Kingdom,GB-4A,BRADWELL-1, GCR,7/1/1962,"July, 1962",7/1/1962,3/1/2002,"March, 2002",51.74139,0.89694,https://en.wikipedia.org/wiki/Bradwell_nuclear_power_station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Shut Down,United Kingdom,GB-4B,BRADWELL-2, GCR,7/1/1962,"July, 1962",11/1/1962,3/1/2002,"March, 2002",51.74139,0.89694,https://en.wikipedia.org/wiki/Bradwell_nuclear_power_station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Shut Down,United Kingdom,GB-2A,CHAPELCROSS-1, GCR,2/1/1959,"February, 1959",3/1/1959,6/1/2004,"June, 2004",55.0157,-3.2261,https://en.wikipedia.org/wiki/Chapelcross_nuclear_power_station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Shut Down,United Kingdom,GB-2B,CHAPELCROSS-2, GCR,7/1/1959,"July, 1959",8/1/1959,6/1/2004,"June, 2004",55.0157,-3.2261,https://en.wikipedia.org/wiki/Chapelcross_nuclear_power_station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Shut Down,United Kingdom,GB-2C,CHAPELCROSS-3, GCR,11/1/1959,"November, 1959",12/1/1959,6/1/2004,"June, 2004",55.0157,-3.2261,https://en.wikipedia.org/wiki/Chapelcross_nuclear_power_station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Shut Down,United Kingdom,GB-2D,CHAPELCROSS-4, GCR,1/1/1960,"January, 1960",3/1/1960,6/1/2004,"June, 2004",55.0157,-3.2261,https://en.wikipedia.org/wiki/Chapelcross_nuclear_power_station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Shut Down,United Kingdom,GB-10A,SIZEWELL A-1, GCR,1/1/1966,"January, 1966",3/1/1966,12/1/2006,"December, 2006",52.215,1.61972,https://en.wikipedia.org/wiki/Sizewell_nuclear_power_stations,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Shut Down,United Kingdom,GB-10B,SIZEWELL A-2, GCR,4/1/1966,"April, 1966",9/1/1966,12/1/2006,"December, 2006",52.215,1.61972,https://en.wikipedia.org/wiki/Sizewell_nuclear_power_stations,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Shut Down,United Kingdom,GB-8A,TRAWSFYNYDD-1, GCR,1/1/1965,"January, 1965",3/1/1965,2/1/1991,"February, 1991",52.9248639,-3.9484389,https://en.wikipedia.org/wiki/Trawsfynydd_nuclear_power_station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Shut Down,United Kingdom,GB-8B,TRAWSFYNYDD-2, GCR,2/1/1965,"February, 1965",3/1/1965,2/1/1991,"February, 1991",52.9248639,-3.9484389,https://en.wikipedia.org/wiki/Trawsfynydd_nuclear_power_station,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Shut Down,United Kingdom,GB-14,DOUNREAY DFR, FBR,10/1/1962,"October, 1962",10/1/1962,3/1/1977,"March, 1977",58.57814,-3.75233,https://en.wikipedia.org/wiki/Dounreay,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Shut Down,United Kingdom,GB-5,WINDSCALE AGR, GCR,2/1/1963,"February, 1963",3/1/1963,4/1/1981,"April, 1981",54.42522476,-3.504429487,https://en.wikipedia.org/wiki/Advanced_Gas-cooled_Reactor,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/united-kingdom.aspx,,0.2
Operational,Ukraine,UA-54,ZAPOROZHYE-1,PWR,12/1/1984,"December, 1984",12/1/1985,,None (Currently operational),47.51222,34.58583,https://en.wikipedia.org/wiki/Zaporizhzhia_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/UKRAINE.aspx,,0.55
Operational,Ukraine,UA-56,ZAPOROZHYE-2,PWR,7/1/1985,"July, 1985",2/1/1986,,None (Currently operational),47.51222,34.58583,https://en.wikipedia.org/wiki/Zaporizhzhia_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/UKRAINE.aspx,,0.55
Operational,Ukraine,UA-78,ZAPOROZHYE-3,PWR,12/1/1986,"December, 1986",3/1/1987,,None (Currently operational),47.51222,34.58583,https://en.wikipedia.org/wiki/Zaporizhzhia_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/UKRAINE.aspx,,0.55
Operational,Ukraine,UA-79,ZAPOROZHYE-4,PWR,12/1/1987,"December, 1987",4/1/1988,,None (Currently operational),47.51222,34.58583,https://en.wikipedia.org/wiki/Zaporizhzhia_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/UKRAINE.aspx,,0.55
Operational,Ukraine,UA-126,ZAPOROZHYE-5,PWR,8/1/1989,"August, 1989",10/1/1989,,None (Currently operational),47.51222,34.58583,https://en.wikipedia.org/wiki/Zaporizhzhia_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/UKRAINE.aspx,,0.55
Operational,Ukraine,UA-127,ZAPOROZHYE-6,PWR,10/1/1995,"October, 1995",9/1/1996,,None (Currently operational),47.51222,34.58583,https://en.wikipedia.org/wiki/Zaporizhzhia_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/UKRAINE.aspx,,0.55
Operational,United States,US-335,ST. LUCIE-1,PWR,5/1/1976,"May, 1976",12/1/1976,,None (Currently operational),27.34861,-80.24639,https://en.wikipedia.org/wiki/St._Lucie_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-t-z/usa-nuclear-power.aspx,,0.19
