Status,Country,ReactorCode,Reactor Name,Type,Grid Connection,Commercial operation,Shutdown,Latitude,Longitude,Link1,Link2,Link3
Operational,ARGENTINA,AR-1,ATUCHA-1,PHWR,3/1/1974,6/1/1974,,-33.96722,-59.2075,https://en.wikipedia.org/wiki/Atucha_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-a-f/argentina.aspx,
Operational,ARGENTINA,AR-3,ATUCHA-2,PHWR,6/1/2014,5/1/2016,,-33.96722,-59.2075,https://en.wikipedia.org/wiki/Atucha_Nuclear_Power_Plant,https://www.world-nuclear.org/information-library/country-profiles/countries-a-f/argentina.aspx,
Operational,SOUTHAFRICA,ZA-1,KOEBERG-1,PWR,4/1/1984,7/1/1984,,-33.676444,18.4320472,https://en.wikipedia.org/wiki/Koeberg_Nuclear_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/KOEBERG-1,
Operational,SOUTHAFRICA,ZA-2,KOEBERG-2,PWR,7/1/1985,11/1/1985,,-33.676444,18.4320472,https://en.wikipedia.org/wiki/Koeberg_Nuclear_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/KOEBERG-1,
Operational,ARGENTINA,AR-2,EMBALSE,PHWR,4/1/1983,1/1/1984,,-32.232,-64.443,https://en.wikipedia.org/wiki/Embalse_Nuclear_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/EMBALSE,
Operational,BRAZIL,BR-1,ANGRA-1,PWR,4/1/1982,1/1/1985,,-23.00833,-44.45722,https://en.wikipedia.org/wiki/Angra_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/ANGRA-1,
Operational,BRAZIL,BR-2,ANGRA-2,PWR,7/1/2000,2/1/2001,,-23.00833,-44.45722,https://en.wikipedia.org/wiki/Angra_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/ANGRA-1,
Operational,INDIA,IN-25,KUDANKULAM-1,PWR,10/1/2013,12/1/2014,,8.168889,77.7125,https://en.wikipedia.org/wiki/Kudankulam_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/KUDANKULAM-1,
Operational,INDIA,IN-26,KUDANKULAM-2,PWR,8/1/2016,3/1/2017,,8.16889,77.7125,https://en.wikipedia.org/wiki/Kudankulam_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/KUDANKULAM-1,
Operational,INDIA,IN-5,MADRAS-1,PHWR,7/1/1983,1/1/1984,,12.5575,80.175,https://en.wikipedia.org/wiki/Madras_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/MADRAS-1,
Operational,INDIA,IN-6,MADRAS-2,PHWR,9/1/1985,3/1/1986,,12.5575,80.175,https://en.wikipedia.org/wiki/Madras_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/MADRAS-1,
Operational,INDIA,IN-13,KAIGA-1,PHWR,10/1/2000,11/1/2000,,14.8653222,74.4396417,https://en.wikipedia.org/wiki/Kaiga_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/KAIGA-1,
Operational,INDIA,IN-14,KAIGA-2,PHWR,12/1/1999,3/1/2000,,14.8653222,74.4396417,https://en.wikipedia.org/wiki/Kaiga_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/KAIGA-1,
Operational,INDIA,IN-15,KAIGA-3,PHWR,4/1/2007,5/1/2007,,14.8653222,74.4396417,https://en.wikipedia.org/wiki/Kaiga_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/KAIGA-1,
Operational,INDIA,IN-16,KAIGA-4,PHWR,1/1/2011,1/1/2011,,14.8653222,74.4396417,https://en.wikipedia.org/wiki/Kaiga_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/KAIGA-1,
Operational,CHINA,CN-36,CHANGJIANG-1,PWR,11/1/2015,12/1/2015,,19.46075,108.8999167,https://en.wikipedia.org/wiki/Changjiang_Nuclear_Power_Plant,,
Operational,CHINA,CN-37,CHANGJIANG-2,PWR,6/1/2016,8/1/2016,,19.46075,108.8999167,https://en.wikipedia.org/wiki/Changjiang_Nuclear_Power_Plant,,
Operational,MEXICO,MX-1,LAGUNA VERDE-1,BWR,4/1/1989,7/1/1990,,19.72083,-96.40639,https://en.wikipedia.org/wiki/Laguna_Verde_Nuclear_Power_Station,,
Operational,MEXICO,MX-2,LAGUNA VERDE-2,BWR,11/1/1994,4/1/1995,,19.72083,-96.40639,https://en.wikipedia.org/wiki/Laguna_Verde_Nuclear_Power_Station,,
Operational,INDIA,IN-1,TARAPUR-1,BWR,4/1/1969,10/1/1969,,19.8289806,72.6612056,https://en.wikipedia.org/wiki/Tarapur_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/TARAPUR-1,
Operational,INDIA,IN-2,TARAPUR-2,BWR,5/1/1969,10/1/1969,,19.8289806,72.6612056,https://en.wikipedia.org/wiki/Tarapur_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/TARAPUR-1,
Operational,INDIA,IN-23,TARAPUR-3,PHWR,6/1/2006,8/1/2006,,19.8289806,72.6612056,https://en.wikipedia.org/wiki/Tarapur_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/TARAPUR-1,
Operational,INDIA,IN-24,TARAPUR-4,PHWR,6/1/2005,9/1/2005,,19.8289806,72.6612056,https://en.wikipedia.org/wiki/Tarapur_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/TARAPUR-1,
Operational,INDIA,IN-9,KAKRAPAR-1,PHWR,11/1/1992,5/1/1993,,21.23861,73.35,https://en.wikipedia.org/wiki/Kakrapar_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/KAKRAPAR-1,
Operational,INDIA,IN-10,KAKRAPAR-2,PHWR,3/1/1995,9/1/1995,,21.23861,73.35,https://en.wikipedia.org/wiki/Kakrapar_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/KAKRAPAR-1,
Operational,CHINA,CN-38,FANGCHENGGANG-1,PWR,10/1/2015,1/1/2016,,21.67083,108.55833,https://en.wikipedia.org/wiki/Fangchenggang_Nuclear_Power_Plant,,
Operational,CHINA,CN-39,FANGCHENGGANG-2,PWR,7/1/2016,10/1/2016,,21.67083,108.55833,https://en.wikipedia.org/wiki/Fangchenggang_Nuclear_Power_Plant,,
Operational,CHINA,CN-22,YANGJIANG-1,PWR,12/1/2013,3/1/2014,,21.70833,112.26111,https://en.wikipedia.org/wiki/Yangjiang_Nuclear_Power_Station,,
Operational,CHINA,CN-23,YANGJIANG-2,PWR,3/1/2015,6/1/2015,,21.70833,112.26111,https://en.wikipedia.org/wiki/Yangjiang_Nuclear_Power_Station,,
Operational,CHINA,CN-40,YANGJIANG-3,PWR,10/1/2015,1/1/2016,,21.70833,112.26111,https://en.wikipedia.org/wiki/Yangjiang_Nuclear_Power_Station,,
Operational,CHINA,CN-41,YANGJIANG-4,PWR,1/1/2017,3/1/2017,,21.70833,112.26111,https://en.wikipedia.org/wiki/Yangjiang_Nuclear_Power_Station,,
Operational,CHINA,CN-47,YANGJIANG-5,PWR,5/1/2018,7/1/2018,,21.70833,112.26111,https://en.wikipedia.org/wiki/Yangjiang_Nuclear_Power_Station,,
Operational,CHINA,CN-48,YANGJIANG-6,PWR,6/1/2019,7/1/2019,,21.70833,112.26111,https://en.wikipedia.org/wiki/Yangjiang_Nuclear_Power_Station,,
Operational,CHINA,CN-32,TAISHAN-1,PWR,6/1/2018,12/1/2018,,21.91778,112.98194,https://en.wikipedia.org/wiki/Taishan_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/TAISHAN-1,
Operational,CHINA,CN-33,TAISHAN-2,PWR,6/1/2019,,,21.91778,112.98194,https://en.wikipedia.org/wiki/Taishan_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/TAISHAN-1,
Operational,CHINA,CN-2,DAYA BAY-1,PWR,8/1/1993,2/1/1994,,22.59722,114.54444,https://en.wikipedia.org/wiki/Daya_Bay_Nuclear_Power_Plant,,
Operational,CHINA,CN-3,DAYA BAY-2,PWR,2/1/1994,5/1/1994,,22.59722,114.54444,https://en.wikipedia.org/wiki/Daya_Bay_Nuclear_Power_Plant,,
Operational,CHINA,CN-6,LING AO-1,PWR,2/1/2002,5/1/2002,,22.6047889,114.5514889,https://en.wikipedia.org/wiki/Ling_Ao_Nuclear_Power_Plant,,
Operational,CHINA,CN-7,LING AO-2,PWR,9/1/2002,1/1/2003,,22.6047889,114.5514889,https://en.wikipedia.org/wiki/Ling_Ao_Nuclear_Power_Plant,,
Operational,CHINA,CN-12,LING AO-3,PWR,7/1/2010,9/1/2010,,22.6047889,114.5514889,https://en.wikipedia.org/wiki/Ling_Ao_Nuclear_Power_Plant,,
Operational,CHINA,CN-13,LING AO-4,PWR,5/1/2011,8/1/2011,,22.6047889,114.5514889,https://en.wikipedia.org/wiki/Ling_Ao_Nuclear_Power_Plant,,
Operational,PAKISTAN,PK-1,KANUPP-1,PHWR,10/1/1971,12/1/1972,,24.847167,66.78825,https://en.wikipedia.org/wiki/Karachi_Nuclear_Power_Complex,https://www.world-nuclear.org/reactor/default.aspx/KANUPP-1,
Operational,INDIA,IN-3,RAJASTHAN-1,PHWR,11/1/1972,12/1/1973,,24.87222,75.61389,https://en.wikipedia.org/wiki/Rajasthan_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/RAJASTHAN-1,
Operational,INDIA,IN-4,RAJASTHAN-2,PHWR,11/1/1980,4/1/1981,,24.87222,75.61389,https://en.wikipedia.org/wiki/Rajasthan_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/RAJASTHAN-1,
Operational,INDIA,IN-11,RAJASTHAN-3,PHWR,3/1/2000,6/1/2000,,24.87222,75.61389,https://en.wikipedia.org/wiki/Rajasthan_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/RAJASTHAN-1,
Operational,INDIA,IN-12,RAJASTHAN-4,PHWR,11/1/2000,12/1/2000,,24.87222,75.61389,https://en.wikipedia.org/wiki/Rajasthan_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/RAJASTHAN-1,
Operational,INDIA,IN-19,RAJASTHAN-5,PHWR,12/1/2009,2/1/2010,,24.87222,75.61389,https://en.wikipedia.org/wiki/Rajasthan_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/RAJASTHAN-1,
Operational,INDIA,IN-20,RAJASTHAN-6,PHWR,3/1/2010,3/1/2010,,24.87222,75.61389,https://en.wikipedia.org/wiki/Rajasthan_Atomic_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/RAJASTHAN-1,
Operational,USA,US-250,TURKEY POINT-3,PWR,11/1/1972,12/1/1972,,25.43417,-80.33056,https://en.wikipedia.org/wiki/Turkey_Point_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/tp3.html,
Operational,USA,US-251,TURKEY POINT-4,PWR,6/1/1973,9/1/1973,,25.43417,-80.33056,https://en.wikipedia.org/wiki/Turkey_Point_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/tp3.html,
Operational,CHINA,CN-20,FUQING-1,PWR,8/1/2014,11/1/2014,,25.44583,119.44722,https://en.wikipedia.org/wiki/Fuqing_Nuclear_Power_Plant,,
Operational,CHINA,CN-21,FUQING-2,PWR,8/1/2015,10/1/2015,,25.44583,119.44722,https://en.wikipedia.org/wiki/Fuqing_Nuclear_Power_Plant,,
Operational,CHINA,CN-42,FUQING-3,PWR,9/1/2016,10/1/2016,,25.44583,119.44722,https://en.wikipedia.org/wiki/Fuqing_Nuclear_Power_Plant,,
Operational,CHINA,CN-43,FUQING-4,PWR,7/1/2017,9/1/2017,,25.44583,119.44722,https://en.wikipedia.org/wiki/Fuqing_Nuclear_Power_Plant,,
Operational,CHINA,CN-18,NINGDE-1,PWR,12/1/2012,4/1/2013,,27.04444,120.28333,https://en.wikipedia.org/wiki/Ningde_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/NINGDE-1,
Operational,CHINA,CN-19,NINGDE-2,PWR,1/1/2014,5/1/2014,,27.04444,120.28333,https://en.wikipedia.org/wiki/Ningde_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/NINGDE-1,
Operational,CHINA,CN-34,NINGDE-3,PWR,3/1/2015,6/1/2015,,27.04444,120.28333,https://en.wikipedia.org/wiki/Ningde_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/NINGDE-1,
Operational,CHINA,CN-35,NINGDE-4,PWR,3/1/2016,7/1/2016,,27.04444,120.28333,https://en.wikipedia.org/wiki/Ningde_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/NINGDE-1,
Operational,USA,US-335,ST. LUCIE-1,PWR,5/1/1976,12/1/1976,,27.34861,-80.24639,https://en.wikipedia.org/wiki/St._Lucie_Nuclear_Power_Plant,,
Operational,USA,US-389,ST. LUCIE-2,PWR,6/1/1983,8/1/1983,,27.34861,-80.24639,https://en.wikipedia.org/wiki/St._Lucie_Nuclear_Power_Plant,,
Operational,INDIA,IN-7,NARORA-1,PHWR,7/1/1989,1/1/1991,,28.15806,78.40944,https://en.wikipedia.org/wiki/Narora_Atomic_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-g-n/india.aspx,
Operational,INDIA,IN-8,NARORA-2,PHWR,1/1/1992,7/1/1992,,28.15806,78.40944,https://en.wikipedia.org/wiki/Narora_Atomic_Power_Station,https://www.world-nuclear.org/information-library/country-profiles/countries-g-n/india.aspx,
Operational,USA,US-498,SOUTH TEXAS-1,PWR,3/1/1988,8/1/1988,,28.79556,-96.04889,https://en.wikipedia.org/wiki/South_Texas_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/stp1.html,https://www.world-nuclear.org/reactor/default.aspx/SOUTH%2520TEXAS-1
Operational,USA,US-499,SOUTH TEXAS-2,PWR,4/1/1989,6/1/1989,,28.79556,-96.04889,https://en.wikipedia.org/wiki/South_Texas_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/stp1.html,https://www.world-nuclear.org/reactor/default.aspx/SOUTH%2520TEXAS-1
Operational,"IRAN,ISL.REP.",IR-1,BUSHEHR-1,PWR,9/1/2011,9/1/2013,,28.8296222,50.8859611,https://en.wikipedia.org/wiki/Bushehr_Nuclear_Power_Plant,,
Operational,CHINA,CN-28,SANMEN-1,PWR,6/1/2018,9/1/2018,,29.10111,121.64194,https://en.wikipedia.org/wiki/Sanmen_Nuclear_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/SANMEN-1,
Operational,CHINA,CN-29,SANMEN-2,PWR,8/1/2018,11/1/2018,,29.10111,121.64194,https://en.wikipedia.org/wiki/Sanmen_Nuclear_Power_Station,https://www.world-nuclear.org/reactor/default.aspx/SANMEN-1,
Operational,USA,US-382,WATERFORD-3,PWR,3/1/1985,9/1/1985,,29.99528,-90.47111,https://en.wikipedia.org/wiki/Waterford_Nuclear_Generating_Station,,
Operational,CHINA,CN-1,QINSHAN-1,PWR,12/1/1991,4/1/1994,,30.43306,120.95,https://en.wikipedia.org/wiki/Qinshan_Nuclear_Power_Plant,,
Operational,CHINA,CN-4,QINSHAN 2-1,PWR,2/1/2002,4/1/2002,,30.43306,120.95,https://en.wikipedia.org/wiki/Qinshan_Nuclear_Power_Plant,,
Operational,CHINA,CN-5,QINSHAN 2-2,PWR,3/1/2004,5/1/2004,,30.43306,120.95,https://en.wikipedia.org/wiki/Qinshan_Nuclear_Power_Plant,,
Operational,CHINA,CN-14,QINSHAN 2-3,PWR,8/1/2010,10/1/2010,,30.43306,120.95,https://en.wikipedia.org/wiki/Qinshan_Nuclear_Power_Plant,,
Operational,CHINA,CN-15,QINSHAN 2-4,PWR,11/1/2011,12/1/2011,,30.43306,120.95,https://en.wikipedia.org/wiki/Qinshan_Nuclear_Power_Plant,,
Operational,CHINA,CN-8,QINSHAN 3-1,PHWR,11/1/2002,12/1/2002,,30.43306,120.95,https://en.wikipedia.org/wiki/Qinshan_Nuclear_Power_Plant,,
Operational,CHINA,CN-9,QINSHAN 3-2,PHWR,6/1/2003,7/1/2003,,30.43306,120.95,https://en.wikipedia.org/wiki/Qinshan_Nuclear_Power_Plant,,
Operational,CHINA,CN-24,FANGJIASHAN-1,PWR,11/1/2014,12/1/2014,,30.441342,120.941758,https://en.wikipedia.org/wiki/Fangjiashan_Nuclear_Power_Plant,,
Operational,CHINA,CN-25,FANGJIASHAN-2,PWR,1/1/2015,2/1/2015,,30.441342,120.941758,https://en.wikipedia.org/wiki/Fangjiashan_Nuclear_Power_Plant,,
Operational,USA,US-458,RIVER BEND-1,BWR,12/1/1985,6/1/1986,,30.7567,-91.333,https://en.wikipedia.org/wiki/River_Bend_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/rbs1.html,
Operational,USA,US-348,FARLEY-1,PWR,8/1/1977,12/1/1977,,31.22306,-85.11167,https://en.wikipedia.org/wiki/Joseph_M._Farley_Nuclear_Plant,,
Operational,USA,US-364,FARLEY-2,PWR,5/1/1981,7/1/1981,,31.22306,-85.11167,https://en.wikipedia.org/wiki/Joseph_M._Farley_Nuclear_Plant,,
Operational,JAPAN,JP-28,SENDAI-1,PWR,9/1/1983,7/1/1984,,31.83361,130.18972,https://en.wikipedia.org/wiki/Sendai_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/SENDAI-1,
Operational,JAPAN,JP-37,SENDAI-2,PWR,4/1/1985,11/1/1985,,31.83361,130.18972,https://en.wikipedia.org/wiki/Sendai_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/SENDAI-1,
Operational,USA,US-321,HATCH-1,BWR,11/1/1974,12/1/1975,,31.93417,-82.34389,https://en.wikipedia.org/wiki/Edwin_I._Hatch_Nuclear_Power_Plant,https://www.world-nuclear-news.org/UF-Hatch-unit-restarts-with-accident-tolerant-fuel-0703184.html,
Operational,USA,US-366,HATCH-2,BWR,9/1/1978,9/1/1979,,31.93417,-82.34389,https://en.wikipedia.org/wiki/Edwin_I._Hatch_Nuclear_Power_Plant,https://www.world-nuclear-news.org/UF-Hatch-unit-restarts-with-accident-tolerant-fuel-0703184.html,
Operational,USA,US-416,GRAND GULF-1,BWR,10/1/1984,7/1/1985,,32.00722,-91.04778,https://en.wikipedia.org/wiki/Grand_Gulf_Nuclear_Station,https://www.nrc.gov/info-finder/reactors/gg1.html,
Operational,USA,US-445,COMANCHE PEAK-1,PWR,4/1/1990,8/1/1990,,32.29833,-97.785,https://en.wikipedia.org/wiki/Comanche_Peak_Nuclear_Power_Plant,https://www.nrc.gov/info-finder/reactors/cp1.html,
Operational,USA,US-446,COMANCHE PEAK-2,PWR,4/1/1993,8/1/1993,,32.29833,-97.785,https://en.wikipedia.org/wiki/Comanche_Peak_Nuclear_Power_Plant,https://www.nrc.gov/info-finder/reactors/cp1.html,
Operational,PAKISTAN,PK-2,CHASNUPP-1,PWR,6/1/2000,9/1/2000,,32.39028,71.4625,https://en.wikipedia.org/wiki/Chashma_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/CHASNUPP-1,
Operational,PAKISTAN,PK-3,CHASNUPP-2,PWR,3/1/2011,5/1/2011,,32.39028,71.4625,https://en.wikipedia.org/wiki/Chashma_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/CHASNUPP-1,
Operational,PAKISTAN,PK-4,CHASNUPP-3,PWR,10/1/2016,12/1/2016,,32.39028,71.4625,https://en.wikipedia.org/wiki/Chashma_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/CHASNUPP-1,
Operational,PAKISTAN,PK-5,CHASNUPP-4,PWR,7/1/2017,9/1/2017,,32.39028,71.4625,https://en.wikipedia.org/wiki/Chashma_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/CHASNUPP-1,
Operational,USA,US-424,VOGTLE-1,PWR,3/1/1987,6/1/1987,,33.14333,-81.76056,https://en.wikipedia.org/wiki/Vogtle_Electric_Generating_Plant,,
Operational,USA,US-425,VOGTLE-2,PWR,4/1/1989,5/1/1989,,33.14333,-81.76056,https://en.wikipedia.org/wiki/Vogtle_Electric_Generating_Plant,,
Operational,USA,US-528,PALO VERDE-1,PWR,6/1/1985,1/1/1986,,33.38917,-112.865,https://en.wikipedia.org/wiki/Palo_Verde_Nuclear_Generating_Station,https://www.world-nuclear.org/reactor/default.aspx/PALO%2520VERDE-1,
Operational,USA,US-529,PALO VERDE-2,PWR,5/1/1986,9/1/1986,,33.38917,-112.865,https://en.wikipedia.org/wiki/Palo_Verde_Nuclear_Generating_Station,https://www.world-nuclear.org/reactor/default.aspx/PALO%2520VERDE-1,
Operational,USA,US-530,PALO VERDE-3,PWR,11/1/1987,1/1/1988,,33.38917,-112.865,https://en.wikipedia.org/wiki/Palo_Verde_Nuclear_Generating_Station,https://www.world-nuclear.org/reactor/default.aspx/PALO%2520VERDE-1,
Operational,JAPAN,JP-47,IKATA-3,PWR,3/1/1994,12/1/1994,,33.49083,132.31139,https://en.wikipedia.org/wiki/Ikata_Nuclear_Power_Plant,,
Operational,JAPAN,JP-45,GENKAI-3,PWR,6/1/1993,3/1/1994,,33.51556,129.83722,https://en.wikipedia.org/wiki/Genkai_Nuclear_Power_Plant,,
Operational,JAPAN,JP-46,GENKAI-4,PWR,11/1/1996,7/1/1997,,33.51556,129.83722,https://en.wikipedia.org/wiki/Genkai_Nuclear_Power_Plant,,
Operational,USA,US-325,BRUNSWICK-1,BWR,12/1/1976,3/1/1977,,33.95833,-78.01028,https://en.wikipedia.org/wiki/Brunswick_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/bru1.html,
Operational,USA,US-324,BRUNSWICK-2,BWR,4/1/1975,11/1/1975,,33.95833,-78.01028,https://en.wikipedia.org/wiki/Brunswick_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/bru1.html,
Operational,USA,US-395,SUMMER-1,PWR,11/1/1982,1/1/1984,,34.29861,-81.31472,https://en.wikipedia.org/wiki/Virgil_C._Summer_Nuclear_Generating_Station,,
Operational,USA,US-261,ROBINSON-2,PWR,9/1/1970,3/1/1971,,34.40278,-80.15833,https://en.wikipedia.org/wiki/H._B._Robinson_Nuclear_Generating_Station,https://www.nrc.gov/info-finder/reactors/rob2.html,
Operational,JAPAN,JP-36,HAMAOKA-3,BWR,1/1/1987,8/1/1987,,34.62361,138.1425,https://en.wikipedia.org/wiki/Hamaoka_Nuclear_Power_Plant,,
Operational,JAPAN,JP-49,HAMAOKA-4,BWR,1/1/1993,9/1/1993,,34.62361,138.1425,https://en.wikipedia.org/wiki/Hamaoka_Nuclear_Power_Plant,,
Operational,JAPAN,JP-60,HAMAOKA-5,BWR,4/1/2004,1/1/2005,,34.62361,138.1425,https://en.wikipedia.org/wiki/Hamaoka_Nuclear_Power_Plant,,
Operational,CHINA,CN-10,TIANWAN-1,PWR,5/1/2006,5/1/2007,,34.68694,119.45972,https://en.wikipedia.org/wiki/Tianwan_Nuclear_Power_Plant,,
Operational,CHINA,CN-11,TIANWAN-2,PWR,5/1/2007,8/1/2007,,34.68694,119.45972,https://en.wikipedia.org/wiki/Tianwan_Nuclear_Power_Plant,,
Operational,CHINA,CN-45,TIANWAN-3,PWR,12/1/2017,2/1/2018,,34.68694,119.45972,https://en.wikipedia.org/wiki/Tianwan_Nuclear_Power_Plant,,
Operational,CHINA,CN-46,TIANWAN-4,PWR,10/1/2018,12/1/2018,,34.68694,119.45972,https://en.wikipedia.org/wiki/Tianwan_Nuclear_Power_Plant,,
Operational,USA,US-259,BROWNS FERRY-1,BWR,10/1/1973,8/1/1974,,34.70389,-87.11861,https://en.wikipedia.org/wiki/Browns_Ferry_Nuclear_Plant,,
Operational,USA,US-260,BROWNS FERRY-2,BWR,8/1/1974,3/1/1975,,34.70389,-87.11861,https://en.wikipedia.org/wiki/Browns_Ferry_Nuclear_Plant,,
Operational,USA,US-296,BROWNS FERRY-3,BWR,9/1/1976,3/1/1977,,34.70389,-87.11861,https://en.wikipedia.org/wiki/Browns_Ferry_Nuclear_Plant,,
Operational,USA,US-269,OCONEE-1,PWR,5/1/1973,7/1/1973,,34.79389,-82.89806,https://en.wikipedia.org/wiki/Oconee_Nuclear_Station,https://www.nrc.gov/info-finder/reactors/oco1.html,http://www.world-nuclear.org/reactor/default.aspx/OCONEE-1
Operational,USA,US-270,OCONEE-2,PWR,12/1/1973,9/1/1974,,34.79389,-82.89806,https://en.wikipedia.org/wiki/Oconee_Nuclear_Station,https://www.nrc.gov/info-finder/reactors/oco1.html,http://www.world-nuclear.org/reactor/default.aspx/OCONEE-1
Operational,USA,US-287,OCONEE-3,PWR,9/1/1974,12/1/1974,,34.79389,-82.89806,https://en.wikipedia.org/wiki/Oconee_Nuclear_Station,https://www.nrc.gov/info-finder/reactors/oco1.html,http://www.world-nuclear.org/reactor/default.aspx/OCONEE-1
Operational,USA,US-413,CATAWBA-1,PWR,1/1/1985,6/1/1985,,35.0517,-81.07,https://en.wikipedia.org/wiki/Catawba_Nuclear_Station,https://www.nrc.gov/info-finder/reactors/cat1.html,
Operational,USA,US-414,CATAWBA-2,PWR,5/1/1986,8/1/1986,,35.0517,-81.07,https://en.wikipedia.org/wiki/Catawba_Nuclear_Station,https://www.nrc.gov/info-finder/reactors/cat1.html,
Operational,USA,US-275,DIABLO CANYON-1,PWR,11/1/1984,5/1/1985,,35.21083,-120.85611,https://en.wikipedia.org/wiki/Diablo_Canyon_Power_Plant,https://www.nrc.gov/info-finder/reactors/diab1.html,
Operational,USA,US-323,DIABLO CANYON-2,PWR,10/1/1985,3/1/1986,,35.21083,-120.85611,https://en.wikipedia.org/wiki/Diablo_Canyon_Power_Plant,https://www.nrc.gov/info-finder/reactors/diab1.html,
Operational,USA,US-327,SEQUOYAH-1,PWR,7/1/1980,7/1/1981,,35.22639,-85.09167,https://en.wikipedia.org/wiki/Sequoyah_Nuclear_Plant,https://www.nrc.gov/info-finder/reactors/seq1.html,
Operational,USA,US-328,SEQUOYAH-2,PWR,12/1/1981,6/1/1982,,35.22639,-85.09167,https://en.wikipedia.org/wiki/Sequoyah_Nuclear_Plant,https://www.nrc.gov/info-finder/reactors/seq1.html,
Operational,USA,US-313,ANO-1,PWR,8/1/1974,12/1/1974,,35.31028,-93.23139,https://en.wikipedia.org/wiki/Arkansas_Nuclear_One,https://www.nrc.gov/info-finder/reactors/ano1.html,
Operational,USA,US-368,ANO-2,PWR,12/1/1978,3/1/1980,,35.31028,-93.23139,https://en.wikipedia.org/wiki/Arkansas_Nuclear_One,https://www.nrc.gov/info-finder/reactors/ano1.html,
Operational,"KOREA,REP.OF",KR-2,KORI-2,PWR,4/1/1983,7/1/1983,,35.319904,129.290053,https://en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant,https://www.nti.org/learn/facilities/5/,
Operational,"KOREA,REP.OF",KR-5,KORI-3,PWR,1/1/1985,9/1/1985,,35.319904,129.290053,https://en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant,https://www.nti.org/learn/facilities/5/,
Operational,"KOREA,REP.OF",KR-6,KORI-4,PWR,12/1/1985,4/1/1986,,35.319904,129.290053,https://en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant,https://www.nti.org/learn/facilities/5/,
Operational,"KOREA,REP.OF",KR-21,SHIN-KORI-1,PWR,8/1/2010,2/1/2011,,35.319904,129.290053,https://en.wikipedia.org/wiki/Kori_Nuclear_Power_Plant,https://www.world-nuclear.org/reactor/default.aspx/SHIN-KORI-1,
